,ch0,ch1,ch2,ch3
-7,4.625693e-05,0.00017809961,4.0493906e-05,0.0
-6,4.6287663e-05,0.000178435817,4.0719286e-05,3.3358112e-05
-5,4.6321191e-05,0.000178216025,4.0578656e-05,3.3358112e-05
-4,4.6316534e-05,0.000178542919,4.0628947e-05,3.3253804e-05
-3,4.6477653e-05,0.000178366899,4.0324405e-05,3.3318065e-05
-2,4.6260655e-05,0.000178366899,4.0594488e-05,3.3318065e-05
-1,4.6293251e-05,0.000178265385,4.0452927e-05,3.3290125e-05
0,4.640501e-05,0.000178509392,4.0534884e-05,3.3121556e-05
1,4.6434812e-05,0.000178501941,4.047621e-05,3.339164e-05
2,4.6352856e-05,0.000178500079,4.0572137e-05,3.3081509e-05
3,4.656706e-05,0.000178422779,4.0589832e-05,3.3081509e-05
4,4.6269037e-05,0.000178372487,4.0628947e-05,3.3323653e-05
5,4.6515837e-05,0.000178267248,4.0560961e-05,3.3481047e-05
6,4.6276487e-05,0.000178138725,4.0745363e-05,3.3481047e-05
7,4.6501867e-05,0.000178199261,4.0845014e-05,3.3449382e-05
8,4.6323054e-05,0.000178079121,4.0573068e-05,3.3449382e-05
9,4.6511181e-05,0.000178079121,4.0573068e-05,3.347639e-05
10,4.618708e-05,0.000178091228,4.0706247e-05,3.347639e-05
11,4.6473928e-05,0.000178324059,4.0732324e-05,3.3265911e-05
12,4.6332367e-05,0.000178123824,4.0541403e-05,3.332179e-05
12,4.6332367e-05,0.000178123824,4.0541403e-05,3.332179e-05
13,4.6412461e-05,0.000178426504,4.0675513e-05,3.3394434e-05
14,4.6321191e-05,0.000178157352,4.0484592e-05,3.3398159e-05
14,4.6321191e-05,0.000178157352,4.0484592e-05,3.3398159e-05
15,4.6458095e-05,0.000178293325,4.068017e-05,3.3398159e-05
16,4.6458095e-05,0.000178259797,4.068017e-05,3.3225864e-05
16,4.6458095e-05,0.000178259797,4.0469691e-05,3.3225864e-05
17,4.6619214e-05,0.000178561546,4.0469691e-05,3.3262186e-05
18,4.6413392e-05,0.000178336166,4.0480867e-05,3.3395365e-05
18,4.6413392e-05,0.000178336166,4.0480867e-05,3.3395365e-05
19,4.6520494e-05,0.000178310089,4.0641986e-05,3.3320859e-05
20,4.631374e-05,0.000178243034,4.0523708e-05,3.3320859e-05
21,4.6402216e-05,0.000178227201,4.0767714e-05,3.3088028e-05
22,4.6437606e-05,0.000178150833,4.0648505e-05,3.3405609e-05
23,4.6312809e-05,0.000178361312,4.077889e-05,3.3073127e-05
23,4.6312809e-05,0.000178361312,4.077889e-05,3.3073127e-05
24,4.6530738e-05,0.000178126618,4.0657818e-05,3.347639e-05
25,4.6298839e-05,0.000178304501,4.0657818e-05,3.3275224e-05
26,4.6533532e-05,0.000178150833,4.0614046e-05,3.334973e-05
27,4.6323054e-05,0.000178179704,4.0672719e-05,3.333576e-05
28,4.6427362e-05,0.000178123824,4.0641986e-05,3.3469871e-05
29,4.6224333e-05,0.000178084709,4.0526502e-05,3.32091e-05
30,4.650373e-05,0.000178406015,4.0587038e-05,3.3340417e-05
31,4.6337955e-05,0.000178106129,3.9688312e-05,3.3154152e-05
32,4.9163587e-05,0.000176974572,3.1682663e-05,3.3541583e-05
32,4.9163587e-05,0.000176974572,3.1682663e-05,3.3541583e-05
32,4.9163587e-05,0.000176974572,3.1682663e-05,3.3541583e-05
33,5.4179691e-05,0.000182631426,3.2121316e-05,3.5122037e-05
34,5.4253265e-05,0.000178199261,3.4868717e-05,3.5272911e-05
35,4.8495829e-05,0.000171403401,3.3563003e-05,3.5635196e-05
36,4.9118884e-05,0.000168447383,3.0291267e-05,3.5635196e-05
37,5.0063245e-05,0.000167477876,3.258884e-05,3.4647062e-05
37,5.0063245e-05,0.000167477876,3.258884e-05,3.4647062e-05
39,3.6537647e-05,0.00017892383,3.6037527e-05,1.2891367e-05
40,3.0102208e-05,0.000171996653,3.4637749e-05,2.0999461e-05
41,3.5393052e-05,0.000169584528,2.3003668e-05,2.1138228e-05
42,3.3563934e-05,0.000164367259,2.3180619e-05,9.530224e-06
43,2.3479573e-05,0.000143148005,2.0401552e-05,4.671514e-06
44,2.3479573e-05,0.000138768926,2.1094456e-05,4.671514e-06
44,1.6841106e-05,0.000138768926,2.1094456e-05,6.724149e-06
45,2.1080486e-05,0.000141115859,2.0828098e-05,4.060566e-06
46,2.2375025e-05,0.000142746605,2.1324493e-05,9.751879e-06
47,2.182927e-05,0.0001388276,1.9137748e-05,6.367452e-06
48,1.9935891e-05,0.000140807591,1.9260682e-05,2.387911e-06
49,2.1644868e-05,0.000141304918,1.9146129e-05,6.276183e-06
50,2.0453706e-05,0.000140113756,1.9876286e-05,5.803071e-06
51,2.1313317e-05,0.000140304677,2.009701e-05,5.803071e-06
52,2.1896325e-05,0.000143127516,2.0577572e-05,6.395392e-06
53,2.168119e-05,0.000142104924,1.9807369e-05,6.570481e-06
53,2.168119e-05,0.000142104924,1.9807369e-05,6.570481e-06
53,2.168119e-05,0.000142104924,1.9807369e-05,6.570481e-06
54,1.9945204e-05,0.000140062533,1.9940548e-05,6.570481e-06
56,2.1867454e-05,0.000142270699,1.9762665e-05,6.59842e-06
57,2.163928e-05,0.000141249038,2.0570122e-05,6.79493e-06
58,2.0114705e-05,0.000141290016,2.0403415e-05,5.903654e-06
59,2.1098182e-05,0.000141434371,2.0063482e-05,6.216578e-06
60,2.1178275e-05,0.000140647404,2.0063482e-05,6.482936e-06
61,2.0895153e-05,0.00014119409,2.0140782e-05,5.920418e-06
62,2.1211803e-05,0.000140956603,2.0133331e-05,5.832873e-06
63,2.1312386e-05,0.000141580589,2.0157546e-05,6.017275e-06
64,2.0905398e-05,0.000141642056,1.9781291e-05,6.056391e-06
65,2.1630898e-05,0.000141195953,1.9640662e-05,6.461516e-06
66,2.1057203e-05,0.000141369179,1.9846484e-05,5.966052e-06
67,2.094917e-05,0.000141231343,1.9866973e-05,5.697832e-06
67,2.094917e-05,0.000141231343,1.9866973e-05,5.697832e-06
69,2.1230429e-05,0.000141731463,2.025906e-05,5.979091e-06
70,2.1200627e-05,0.000141265802,1.9759871e-05,6.039627e-06
71,2.1293759e-05,0.00014130678,1.9981526e-05,6.046146e-06
