,ch0,ch1,ch2,ch3
-6,4.6437606e-05,0.000176667236,4.0401705e-05,0.0
-5,4.6351925e-05,0.000176906586,4.0401705e-05,3.4707598e-05
-3,4.6515837e-05,0.000176807866,4.061684e-05,3.4832396e-05
-2,4.6434812e-05,0.00017646607,4.0410087e-05,3.5000965e-05
-2,4.6434812e-05,0.00017646607,4.0410087e-05,3.5000965e-05
-1,4.6283007e-05,0.000176589005,4.0572137e-05,3.4867786e-05
0,4.6559609e-05,0.000176648609,4.046876e-05,3.4917146e-05
1,4.6570785e-05,0.000176798552,4.046876e-05,3.4815632e-05
2,4.6474859e-05,0.000176901929,4.0112995e-05,3.490597e-05
3,4.6952628e-05,0.000177897513,3.936328e-05,3.4506433e-05
4,4.8069283e-05,0.000179426745,3.7794001e-05,3.4675002e-05
5,4.8986636e-05,0.000181125477,3.6519952e-05,3.394857e-05
6,5.0106086e-05,0.000182631426,3.5386533e-05,3.3583492e-05
7,5.0188042e-05,0.000182924792,3.5273843e-05,3.3029355e-05
8,5.023554e-05,0.00018299371,3.5310164e-05,3.2979064e-05
10,4.8909336e-05,0.000180660747,3.7203543e-05,3.3515505e-05
11,4.765857e-05,0.000178926624,3.8112514e-05,3.3347867e-05
13,4.6798028e-05,0.000177496113,4.0125102e-05,3.402587e-05
14,4.6823174e-05,0.000177502632,4.0002167e-05,3.4930184e-05
18,4.6485104e-05,0.000176551752,4.0634535e-05,3.4758821e-05
19,4.6357512e-05,0.000176407397,4.0634535e-05,3.5028905e-05
20,4.6479516e-05,0.000176721253,4.0773302e-05,3.4915283e-05
22,4.6371482e-05,0.000176700763,4.0650368e-05,3.4917146e-05
23,4.6600588e-05,0.000176597387,4.0361658e-05,3.494788e-05
24,4.6549365e-05,0.000176792033,4.0361658e-05,3.494788e-05
25,4.664436e-05,0.000176584348,4.0287152e-05,3.4881756e-05
26,4.6449713e-05,0.000176926143,4.0287152e-05,3.4881756e-05
27,4.6640635e-05,0.000176887959,4.0258281e-05,3.4913421e-05
27,4.6640635e-05,0.000176887959,4.0258281e-05,3.4913421e-05
29,4.6804547e-05,0.000176885165,3.9970502e-05,3.4662895e-05
30,4.6597794e-05,0.000176886097,4.008133e-05,3.4832396e-05
31,4.6893954e-05,0.000177164562,3.9903447e-05,3.5155565e-05
32,4.6833418e-05,0.000176887959,3.9903447e-05,3.5155565e-05
33,4.7315843e-05,0.00017681811,3.9535575e-05,3.5310164e-05
34,4.7244132e-05,0.000176676549,3.8974918e-05,3.523659e-05
36,5.0920993e-05,0.000171063468,3.3288263e-05,3.7639402e-05
37,5.0136819e-05,0.000169703737,3.3243559e-05,3.7748367e-05
38,4.5103952e-05,0.00016327668,3.3570454e-05,3.7896447e-05
39,3.9197505e-05,0.000162094831,3.0621886e-05,3.0576251e-05
41,2.9951334e-05,0.000153766945,2.8523616e-05,2.0389445e-05
41,2.9951334e-05,0.000153766945,2.8523616e-05,2.0389445e-05
43,2.077315e-05,0.000143450685,2.2722408e-05,1.2570992e-05
44,2.1881424e-05,0.000142522156,1.8298626e-05,8.041039e-06
45,2.0359643e-05,0.000141074881,2.0485371e-05,5.967915e-06
