,ch0,ch1,ch2,ch3
8,4.6683475e-05,0.000176841393,3.9611012e-05,0.0
9,4.66723e-05,0.000177081674,3.9773993e-05,0.0
10,4.6575442e-05,0.000177159905,3.9404258e-05,3.171e-05
13,5.036965e-05,0.000178559683,3.4171157e-05,3.8306229e-05
15,4.5184046e-05,0.000174803659,3.2774173e-05,2.6154332e-05
17,4.5757741e-05,0.000175352208,2.6859343e-05,2.5236979e-05
18,3.8120896e-05,0.000175352208,2.816692e-05,2.3287721e-05
19,3.5165809e-05,0.00016148109,2.816692e-05,1.9586645e-05
20,2.8964132e-05,0.00015129894,2.6495196e-05,1.6066246e-05
22,1.8328428e-05,0.000138437375,1.9222498e-05,5.215406e-06
23,1.978036e-05,0.000141377561,1.9786879e-05,7.404014e-06
24,2.1260232e-05,0.000141798519,1.8834136e-05,6.441027e-06
24,2.1260232e-05,0.000141798519,1.8834136e-05,6.441027e-06
25,2.0099804e-05,0.000140896998,1.9864179e-05,6.549992e-06
25,2.0099804e-05,0.000140896998,1.9864179e-05,6.549992e-06
26,2.0149164e-05,0.000141347758,1.9678846e-05,6.486662e-06
27,2.121646e-05,0.00014238432,1.9678846e-05,6.486662e-06
28,2.121646e-05,0.00014238432,2.009701e-05,6.604008e-06
30,2.0766631e-05,0.000141431578,1.9825064e-05,6.856397e-06
31,2.0502135e-05,0.000141011551,1.9825064e-05,6.856397e-06
32,2.0184554e-05,0.000140795484,1.987163e-05,6.493181e-06
32,2.0184554e-05,0.000140795484,1.987163e-05,6.493181e-06
33,2.042111e-05,0.000141491182,2.0143576e-05,7.103197e-06
34,2.0839274e-05,0.000141477212,1.9837171e-05,6.583519e-06
35,2.0296313e-05,0.000140993856,1.9995496e-05,6.770715e-06
35,2.0296313e-05,0.000140993856,1.9995496e-05,6.770715e-06
36,2.0387582e-05,0.000141146593,1.9844621e-05,6.694347e-06
38,2.0669773e-05,0.000141453929,1.9881874e-05,6.590039e-06
39,2.0436943e-05,0.000141280703,2.0015053e-05,6.770715e-06
39,2.0436943e-05,0.000141280703,2.0015053e-05,6.770715e-06
40,2.0517036e-05,0.000141280703,2.0015053e-05,6.665476e-06
40,2.0517036e-05,0.00014136266,2.0015053e-05,6.665476e-06
41,2.0402484e-05,0.000141302124,1.9969419e-05,6.665476e-06
43,2.0591542e-05,0.000141270459,2.0008534e-05,6.572343e-06
44,2.0682812e-05,0.000141266733,1.975894e-05,6.572343e-06
45,2.0545907e-05,0.000141315162,1.9900501e-05,6.564893e-06
46,2.0754524e-05,0.000141466968,1.9819476e-05,6.567687e-06
47,2.0513311e-05,0.000141317956,1.9762665e-05,6.692484e-06
48,2.0564534e-05,0.000141406432,1.997035e-05,6.60494e-06
49,2.0573847e-05,0.00014109537,1.9911677e-05,6.60494e-06
50,2.0469539e-05,0.000141219236,2.0103529e-05,6.712973e-06
50,2.0469539e-05,0.000141219236,2.0103529e-05,6.712973e-06
51,2.0734966e-05,0.000141047873,1.9933097e-05,6.73905e-06
52,2.0617619e-05,0.000141206197,2.0256266e-05,6.61891e-06
52,2.0617619e-05,0.000141206197,2.0256266e-05,6.61891e-06
53,2.0635314e-05,0.000141133554,1.984369e-05,6.61891e-06
54,2.064649e-05,0.000141244382,2.0117499e-05,6.341375e-06
55,2.0849518e-05,0.000141247176,2.0117499e-05,6.331131e-06
56,2.0699576e-05,0.000141330063,2.0059757e-05,6.60494e-06
57,2.0877458e-05,0.000141165219,1.997035e-05,6.423332e-06
57,2.0877458e-05,0.000141165219,1.997035e-05,6.423332e-06
58,2.0710751e-05,0.000141174532,2.0066276e-05,6.61239e-06
58,2.0710751e-05,0.000141174532,2.0066276e-05,6.61239e-06
59,2.0788051e-05,0.000141134486,1.9975007e-05,6.504357e-06
60,2.0729378e-05,0.000141239725,2.0022504e-05,6.582588e-06
61,2.0809472e-05,0.000141291879,1.9951724e-05,6.431714e-06
62,2.050586e-05,0.000141065568,1.9952655e-05,6.431714e-06
63,2.0713545e-05,0.000141347758,1.9939616e-05,6.491318e-06
64,2.0592473e-05,0.000141219236,2.003368e-05,6.491318e-06
65,2.0655803e-05,0.000141378492,2.0045787e-05,6.467104e-06
66,2.0424835e-05,0.00014113076,1.9982457e-05,6.493181e-06
67,2.0901673e-05,0.000141195953,1.9908883e-05,6.46431e-06
68,2.0503066e-05,0.000141203403,1.9826926e-05,6.592833e-06
69,2.0769425e-05,0.000141361728,2.0008534e-05,6.645918e-06
70,2.0614825e-05,0.000141240656,1.9969419e-05,6.563962e-06
70,2.0614825e-05,0.000141240656,1.9969419e-05,6.563962e-06
72,2.069585e-05,0.000141260214,2.0017847e-05,6.412156e-06
73,2.0736828e-05,0.000141570345,2.0129606e-05,6.650575e-06
74,2.064649e-05,0.000141317956,1.9803643e-05,6.567687e-06
75,2.0631589e-05,0.000141531229,2.0111911e-05,6.495044e-06
76,2.0612963e-05,0.000141280703,1.9866973e-05,6.515533e-06
77,2.0502135e-05,0.000141274184,2.0014122e-05,6.590039e-06
78,2.0594336e-05,0.000141252764,1.9774772e-05,6.441027e-06
79,2.0535663e-05,0.000141455792,2.0032749e-05,6.764196e-06
80,2.0691194e-05,0.000141266733,1.9723549e-05,6.453134e-06
80,2.0691194e-05,0.000141266733,1.9723549e-05,6.453134e-06
81,2.0477921e-05,0.000141211785,2.0044856e-05,6.586313e-06
82,2.0621344e-05,0.000141289085,1.9973144e-05,6.456859e-06
83,2.0477921e-05,0.000141232274,2.0058826e-05,6.780028e-06
83,2.0477921e-05,0.000141232274,2.0058826e-05,6.780028e-06
83,2.0477921e-05,0.000141232274,2.0058826e-05,6.780028e-06
84,2.0754524e-05,0.000141332857,1.9804575e-05,6.437302e-06
85,2.0362437e-05,0.000141270459,1.9941479e-05,6.759539e-06
86,2.0587817e-05,0.000141437165,1.9862317e-05,6.759539e-06
87,2.0202249e-05,0.000141229481,1.9967556e-05,6.611459e-06
87,2.0202249e-05,0.000141229481,1.9967556e-05,6.611459e-06
88,2.0571984e-05,0.000141429715,2.0032749e-05,6.611459e-06
89,2.0355918e-05,0.000141239725,1.9833446e-05,6.700866e-06
90,2.0747073e-05,0.000141484663,1.9930303e-05,6.765127e-06
91,2.0378269e-05,0.000141247176,1.9922853e-05,6.765127e-06
92,2.0550564e-05,0.000141523778,1.9916333e-05,6.653368e-06
93,2.0550564e-05,0.00014132075,1.9916333e-05,6.553717e-06
93,2.0543113e-05,0.00014132075,1.9848347e-05,6.553717e-06
93,2.0543113e-05,0.00014132075,1.9848347e-05,6.704591e-06
94,2.057571e-05,0.000141337514,2.0137057e-05,6.704591e-06
95,2.0420179e-05,0.000141176395,2.0084903e-05,6.708317e-06
95,2.0420179e-05,0.000141176395,2.0084903e-05,6.708317e-06
96,2.0616688e-05,0.000141294673,2.0255335e-05,6.744638e-06
97,2.0585023e-05,0.00014120806,2.0018779e-05,6.537884e-06
98,2.0565465e-05,0.000141457655,2.0043924e-05,6.861053e-06
99,6.0237013e-05,0.000196505338,8.6436048e-05,9.8043121e-05
100,3.8606115e-05,0.000169314444,-1.02669e-05,3.4390017e-05
100,3.8606115e-05,0.000169314444,-1.02669e-05,3.4390017e-05
101,7.8109093e-05,6.8508089e-05,-3.7020072e-05,-5.396083e-05
102,2.4629757e-05,0.000109873712,9.2685223e-05,9.6810982e-05
103,8.817669e-05,0.000233079307,3.3003278e-05,6.742775e-06
103,8.817669e-05,0.000233079307,3.3003278e-05,6.742775e-06
104,5.2530318e-05,0.00019307062,1.3443641e-05,8.413568e-06
105,9.885058e-06,0.000154177658,1.5496276e-05,9.592623e-06
106,6.8360008e-05,0.000176950358,7.1778893e-05,4.6548434e-05
107,3.6766753e-05,0.000194046646,3.0979514e-05,1.0117888e-05
108,2.3612753e-05,0.000169291161,5.0663017e-05,1.0117888e-05
109,5.0701201e-05,0.000141059048,6.702356e-05,2.8619543e-05
109,5.0701201e-05,0.000141059048,6.702356e-05,2.8619543e-05
110,5.6152232e-05,0.000180836767,4.1571446e-05,2.7995557e-05
111,3.7684105e-05,0.000180569477,4.1571446e-05,2.8499402e-05
112,4.1093677e-05,0.000169363804,6.2962063e-05,3.7373975e-05
112,4.1093677e-05,0.000169363804,6.2962063e-05,3.7373975e-05
113,5.96717e-05,0.00016941037,4.4004992e-05,4.1973777e-05
114,5.2304938e-05,0.000193613581,3.4281984e-05,4.1973777e-05
115,3.8924627e-05,0.000183076598,3.9637089e-05,3.6283396e-05
116,3.8865022e-05,0.000162158161,3.8515776e-05,3.6283396e-05
117,5.8921054e-05,0.000172877684,3.6731362e-05,4.1494146e-05
118,5.4004602e-05,0.000189024955,3.6752783e-05,4.1494146e-05
119,3.8014725e-05,0.000178019516,3.656093e-05,3.3142976e-05
120,3.9882027e-05,0.000161788426,3.9263628e-05,3.3142976e-05
121,5.8597885e-05,0.000161788426,3.9048493e-05,4.1270629e-05
