,ch0,ch1,ch2,ch3
26,5.5258162e-05,0.00018739141500000002,4.4638291e-05,5.5528246e-05
27,5.5258162e-05,0.00018212106100000001,4.4638291e-05,5.5528246e-05
28,4.6378001999999994e-05,0.000170908868,3.9350241e-05,4.2588450000000004e-05
29,4.6378001999999994e-05,0.000170908868,3.9350241e-05,4.2588450000000004e-05
30,4.0009618e-05,0.00017124414400000002,3.7465245e-05,3.4203753000000004e-05
31,4.0009618e-05,0.00017124414400000002,3.7465245e-05,3.4203753000000004e-05
32,3.8569793e-05,0.00017125811399999998,3.5720877e-05,3.0004419e-05
33,3.1807459999999994e-05,0.00016263593,3.5783276e-05,2.8949231e-05
34,2.3375265e-05,0.000152586959,2.8346665e-05,1.9845553e-05
35,1.8510036e-05,0.00014508795000000001,1.9605272e-05,1.4413148e-05
36,1.8985942e-05,0.000143697485,1.6065314000000002e-05,9.04873e-06
37,1.9014813e-05,0.000143107958,1.6707927e-05,7.877125999999999e-06
38,1.8456951e-05,0.00014217943,2.0177103999999998e-05,7.791445e-06
39,1.9320287e-05,0.000143737532,2.0639971e-05,8.604489e-06
40,1.9706786e-05,0.000142871402,2.0137988e-05,8.709729e-06
86,1.843553e-05,0.00014310143899999998,1.8113293000000002e-05,8.521602e-06
87,1.8649735e-05,0.00014322996100000002,1.8232502e-05,8.653849e-06
88,1.8247403e-05,0.000142956153,1.7957762e-05,8.44989e-06
89,1.8516555000000002e-05,0.000143117271,1.8380582e-05,8.717179e-06
90,1.8516555000000002e-05,0.000143117271,1.8380582e-05,8.717179e-06
91,1.8395483e-05,0.000143175013,1.8236227e-05,8.650124e-06
92,1.6752629999999998e-05,0.000145787373,1.82027e-05,8.93604e-06
93,5.3679570999999994e-05,0.000216409564,3.9626844e-05,5.4193661e-05
94,8.9105219e-05,0.000245363452,0.000134819187,8.3313324e-05
95,6.490386999999999e-05,0.000229493715,8.936412599999999e-05,6.6643581e-05
96,4.4893473000000006e-05,0.000189516693,4.8811547e-05,2.8889626e-05
97,8.6267479e-05,0.000198595226,1.5635043e-05,7.5168908e-05
98,9.207055e-05,0.000193218701,1.1045486000000001e-05,6.8914145e-05
99,6.66501e-05,0.00017878040700000002,2.4881214e-05,5.0399452e-05
100,4.5091845000000004e-05,0.00016614608499999998,3.142748e-05,3.2685697e-05
140,8.2202256e-05,0.000212453306,4.2507425e-05,7.0675276e-05
141,7.2610565e-05,0.000212453306,4.3022446e-05,6.998795999999999e-05
142,7.2610565e-05,0.000201249495,4.3022446e-05,6.998795999999999e-05
143,5.9429556000000004e-05,0.000201249495,4.7368929e-05,5.8637001e-05
144,5.9429556000000004e-05,0.000194494613,4.7368929e-05,5.8637001e-05
145,5.7288446000000004e-05,0.000185738318,3.7803315e-05,5.1542185e-05
146,3.3062883e-05,0.00016082637,3.3669173999999995e-05,3.0037946999999998e-05
147,3.2082199999999996e-05,0.000152579509,2.8612091999999998e-05,3.0037946999999998e-05
148,2.1656044e-05,0.000142297707,2.3077242e-05,1.1855735999999999e-05
149,1.5757978e-05,0.00013797543900000001,2.0269305e-05,8.077361e-06
150,1.7951243e-05,0.00013797543900000001,1.6974285e-05,8.077361e-06
151,2.0210631e-05,0.00013986881799999998,1.6974285e-05,1.123175e-05
152,2.0210631e-05,0.000140857883,1.6612001e-05,8.960254e-06
153,1.8006191e-05,0.000142963603,1.8571503e-05,8.960254e-06
154,1.9509345e-05,0.000144056045,1.8068589e-05,7.61915e-06
198,1.8694438e-05,0.00014287605900000001,1.8310733e-05,8.461066e-06
199,1.8519348999999998e-05,0.00014305580400000002,1.8460676000000002e-05,8.376314999999999e-06
200,1.8746592e-05,0.00014302693300000002,1.838617e-05,8.530915e-06
201,1.8535182e-05,0.00014269351999999998,1.8501654e-05,8.530915e-06
202,1.8610619e-05,0.000142747536,1.8499792e-05,8.509493999999999e-06
203,1.8430874e-05,0.000142787583,1.8369406e-05,8.418225e-06
204,1.8320046e-05,0.000142646953,1.8179417e-05,8.51322e-06
205,3.7341379000000004e-05,0.000179624185,1.8450432e-05,8.521602e-06
206,3.7341379000000004e-05,0.00020806305100000002,2.0243227e-05,2.9038638e-05
207,6.393901999999999e-05,0.000197169371,3.480725e-05,6.6854991e-05
208,4.715845e-05,0.000174614601,3.480725e-05,6.6854991e-05
209,4.201475499999999e-05,0.000169472769,4.1829422e-05,6.8117864e-05
210,4.5850873000000005e-05,0.000169472769,3.2185576999999996e-05,3.5757199e-05
211,4.5850873000000005e-05,0.000168257393,3.2185576999999996e-05,3.5757199e-05
212,3.7359074e-05,0.000153266825,3.2185576999999996e-05,3.5757199e-05
207,6.393901999999999e-05,0.000197169371,3.480725e-05,6.6854991e-05
208,4.715845e-05,0.000174614601,3.480725e-05,6.6854991e-05
209,4.201475499999999e-05,0.000169472769,4.1829422e-05,6.8117864e-05
210,4.5850873000000005e-05,0.000169472769,3.2185576999999996e-05,3.5757199e-05
211,4.5850873000000005e-05,0.000168257393,3.2185576999999996e-05,3.5757199e-05
212,3.7359074e-05,0.000153266825,3.2185576999999996e-05,3.5757199e-05
213,3.1587668e-05,0.000159846619,3.0472875e-05,2.5155023000000002e-05
214,3.1587668e-05,0.000159846619,3.0472875e-05,2.5155023000000002e-05
215,3.6009587e-05,0.000159846619,2.5422312000000002e-05,2.5155023000000002e-05
216,3.6974438e-05,0.00018093735,3.1800009e-05,2.7506612e-05
217,5.6816265000000004e-05,0.000200885348,4.6008266999999994e-05,4.7742389e-05
218,6.489362600000001e-05,0.00019131042099999998,4.7206879e-05,4.7742389e-05
219,5.2667223000000006e-05,0.000176312402,4.7206879e-05,5.7380645999999997e-05
220,5.2055343999999996e-05,0.000176312402,3.1995587e-05,4.3798238e-05
221,5.2055343999999996e-05,0.000169380568,3.1995587e-05,4.1963532999999996e-05
248,4.7783367e-05,0.00018132478,3.614556e-05,4.2872502999999995e-05
249,5.4508448e-05,0.00019640102999999998,3.614556e-05,4.2872502999999995e-05
250,7.4196607e-05,0.00021993275699999998,4.41093e-05,4.8290938e-05
251,7.0244074e-05,0.00020059011900000001,5.4311007e-05,6.6959299e-05
252,5.0072558e-05,0.00020059011900000001,4.961621e-05,5.9724785e-05
253,4.5265070999999995e-05,0.00018321164,4.9494207e-05,4.6404079e-05
254,3.3156946e-05,0.00016028433999999998,3.8738362000000004e-05,4.0099956000000005e-05
255,2.4583191e-05,0.00015545357,4.0802173e-05,2.4348497e-05
256,2.7421862000000002e-05,0.000151264481,2.4526379999999998e-05,1.992844e-05
257,1.2939795999999998e-05,0.000134923495,1.7552637e-05,4.20399e-06
258,2.2493303000000002e-05,0.000143203884,1.3649464e-05,6.834976e-06
259,2.1100976e-05,0.000143782236,1.7780811e-05,1.1445954e-05
260,1.7999671e-05,0.000142605975,2.1559186e-05,8.284113999999999e-06
261,1.7098151e-05,0.00014300830700000002,1.8686987e-05,7.987954e-06
262,1.804065e-05,0.000143097714,1.7219223e-05,9.47807e-06
307,1.8510036e-05,0.000142674893,1.8572435e-05,8.671544e-06
308,1.8530525e-05,0.000142674893,1.8572435e-05,8.501112e-06
309,1.8593855000000002e-05,0.000142747536,1.8534251e-05,8.647330000000001e-06
310,2.9146671e-05,0.00017812941200000002,1.8534251e-05,2.9020943000000003e-05
311,5.033519100000001e-05,0.00017812941200000002,2.8624199e-05,3.1852163e-05
312,3.4748577e-05,0.000183823518,3.4344382999999996e-05,4.7513284e-05
313,4.3188221999999994e-05,0.00017924886200000001,4.3062493000000004e-05,3.0435621999999997e-05
314,2.9957853e-05,0.000152436085,3.0606054e-05,2.7038157e-05
315,2.9685907000000002e-05,0.000152436085,2.6634893999999998e-05,2.3738481e-05
316,2.9685907000000002e-05,0.000152436085,2.6634893999999998e-05,2.2274442e-05
317,3.5586767e-05,0.00015931390199999998,2.4166889e-05,2.680812e-05
318,3.4564175e-05,0.000156585127,2.9275194e-05,2.5551766e-05
319,6.8305992e-05,0.00019280426200000002,2.4181790999999998e-05,3.2073818e-05
320,4.5124440999999997e-05,0.000173333101,3.6587007e-05,4.0471554e-05
321,3.9536506e-05,0.00017386768,3.6587007e-05,4.0471554e-05
346,4.7670676999999994e-05,0.000181947835,3.9806588999999996e-05,4.2498112e-05
347,6.0716643999999994e-05,0.000206383877,4.6527945e-05,5.1800162e-05
348,6.0716643999999994e-05,0.000206383877,4.6527945e-05,5.1800162e-05
349,6.0716643999999994e-05,0.000206383877,5.5697747e-05,5.8539211999999996e-05
350,5.6752935e-05,0.00019036699100000002,5.2504241000000003e-05,6.0955994e-05
351,4.7444366e-05,0.00017905887200000002,5.0084665e-05,5.0527975e-05
352,4.104617999999999e-05,0.0001711566,5.0084665e-05,5.0527975e-05
353,2.6745722e-05,0.000158653595,3.7197024e-05,2.7526170000000002e-05
