,ch0,ch1,ch2,ch3
3,4.8042275e-05,0.000172890723,3.4590252e-05,4.2855740000000007e-05
4,4.8210843999999996e-05,0.000172890723,3.4590252e-05,4.2855740000000007e-05
5,4.8136338999999995e-05,0.000172784552,3.4596771e-05,4.2662956e-05
6,4.8199669e-05,0.00017282553,3.4397467999999996e-05,4.2628497e-05
7,4.826393e-05,0.000173124485,3.4414232e-05,4.294049e-05
8,4.8244372000000005e-05,0.00017264671600000003,3.5165809e-05,4.6120957e-05
9,5.0010159999999995e-05,0.00017264671600000003,3.5165809e-05,4.6120957e-05
10,5.2873045e-05,0.00017637759399999998,3.8677827000000005e-05,5.124975e-05
11,5.7380645999999997e-05,0.00017637759399999998,4.2133032999999995e-05,5.124975e-05
12,8.526910099999999e-05,0.000182891265,4.2133032999999995e-05,7.279496600000001e-05
13,8.454918900000001e-05,0.000207598321,5.3050928e-05,6.8604946e-05
14,6.0792081e-05,0.000207598321,5.3050928e-05,6.8604946e-05
15,5.6353397999999996e-05,0.00018773693599999998,3.7590973e-05,4.687719e-05
16,4.5284629e-05,0.000177901238,2.8142705999999997e-05,3.656745e-05
17,3.4662894999999996e-05,0.000153134577,3.2100826999999996e-05,2.2676773e-05
18,1.7597339999999998e-05,0.00014089793,2.1296553e-05,8.153728999999999e-06
19,1.7031096e-05,0.00013890210499999998,1.6923994e-05,7.728115e-06
20,1.8945895e-05,0.00013890210499999998,1.6923994e-05,7.728115e-06
21,2.1038577e-05,0.000142439269,1.7750077000000002e-05,8.913688e-06
22,1.9239262e-05,0.000140750781,1.7518178e-05,5.917624e-06
23,1.7588027e-05,0.00014288537200000002,2.0036474e-05,7.895753e-06
24,1.8587336e-05,0.000144197606,1.9883737000000002e-05,9.275973e-06
25,1.9873492e-05,0.000144197606,1.9883737000000002e-05,9.275973e-06
26,1.8959865e-05,0.000145114958,1.6594305999999998e-05,8.438714e-06
27,1.7868355e-05,0.00014402438,1.6712584e-05,7.333234e-06
28,1.8480234e-05,0.00014212727500000002,1.7922372e-05,7.607043e-06
29,1.9787811e-05,0.00014419294900000002,2.0214356e-05,9.202398e-06
30,1.9335188e-05,0.00014419294900000002,2.0214356e-05,9.202398e-06
31,1.8464401000000002e-05,0.000142849982,1.8279068e-05,8.082949e-06
32,1.8446706e-05,0.000142849982,1.8279068e-05,8.082949e-06
33,1.8905848000000002e-05,0.000141807832,1.7821789000000003e-05,8.208677e-06
62,1.871679e-05,0.000142600387,1.8473715e-05,7.988885e-06
63,1.871679e-05,0.000142600387,1.8473715e-05,8.458272e-06
64,1.8894672e-05,0.000143023208,1.8591993e-05,8.198433e-06
65,1.8513761e-05,0.00014288537200000002,1.851283e-05,8.183531e-06
66,1.8972902999999997e-05,0.000142935663,1.851283e-05,8.183531e-06
67,1.8972902999999997e-05,0.000142935663,1.8556602e-05,8.22451e-06
68,1.8830411e-05,0.000142881647,1.8496998e-05,8.326024e-06
69,1.8754042999999998e-05,0.00014258176100000002,1.855474e-05,7.92928e-06
70,1.8693507e-05,0.000142720528,1.855474e-05,7.92928e-06
71,1.8606894e-05,0.000142604113,1.8638559e-05,7.936731e-06
72,2.5221147e-05,0.000153993256,4.8027374e-05,5.9518032e-05
73,4.222244000000001e-05,0.000153993256,5.4321252000000007e-05,5.9518032e-05
74,6.4224005e-05,0.00018242467199999998,4.707090600000001e-05,5.3173862e-05
75,5.9548765000000006e-05,0.00016950722799999999,4.707090600000001e-05,5.3173862e-05
76,4.6587549e-05,0.000167988241,4.9813651e-05,4.8308633e-05
77,4.0986575e-05,0.00017924979299999998,4.1956081999999994e-05,4.3822452000000005e-05
78,4.1962601000000007e-05,0.000165876001,3.7278049e-05,3.4710392000000004e-05
79,3.0605122e-05,0.00016500335200000002,3.5723671e-05,3.2389536e-05
80,3.5961159e-05,0.000170650892,3.5723671e-05,3.2389536e-05
81,4.6216882999999995e-05,0.00018025096499999998,4.8318878e-05,4.6664849e-05
82,5.0454399999999996e-05,0.00018727313699999998,4.1512772000000003e-05,3.6435202e-05
83,5.3117983e-05,0.00018727313699999998,4.1512772000000003e-05,4.3869019e-05
84,5.7900324e-05,0.00018596462899999998,3.239885e-05,4.1582622000000004e-05
85,5.5987388e-05,0.00018716324100000002,3.5916455e-05,3.8224272e-05
86,5.5987388e-05,0.00018716324100000002,3.5916455e-05,3.8224272e-05
87,4.4847839e-05,0.000179356895,3.4127384000000004e-05,3.2677315e-05
88,5.0469302e-05,0.0001805434,3.3761374999999997e-05,3.9141625e-05
89,5.2037649e-05,0.000180536881,3.4303404e-05,3.8087368e-05
90,4.5520253e-05,0.00017526838899999998,3.5205856e-05,3.539864e-05
91,4.8892573e-05,0.000181319192,3.4554861000000003e-05,3.9812177e-05
92,4.8892573e-05,0.000179856084,3.5597943e-05,3.8029626e-05
