,ch0,ch1,ch2,ch3
44,5.4966657999999995e-05,0.000193903223,2.9077753e-05,2.8871e-05
45,5.4569915e-05,0.000192161649,2.8142705999999997e-05,2.8287061e-05
46,5.3541735e-05,0.00018797442299999998,2.5838614e-05,2.7721747999999997e-05
47,5.3546391e-05,0.00018797442299999998,2.5177374e-05,2.9508955999999998e-05
48,5.3388067e-05,0.000176323578,2.4736858999999998e-05,3.2319687e-05
49,5.138386e-05,0.000174244866,2.3574568e-05,3.1999312e-05
50,3.8132071e-05,0.00017279758999999998,2.1285376999999998e-05,1.3435259000000001e-05
51,2.8786249e-05,0.00018061976900000002,2.4119392e-05,4.69666e-06
52,2.8786249e-05,0.00018061976900000002,2.4119392e-05,4.69666e-06
53,2.8381124e-05,0.00017147511200000002,3.3527613e-05,8.048489999999999e-06
54,2.8491020000000004e-05,0.000150099397,3.4784898e-05,8.048489999999999e-06
55,2.1501444e-05,0.000136101618,2.7370639000000002e-05,4.207715e-06
56,2.3240223999999997e-05,0.00014032051,1.6346574e-05,4.207715e-06
57,2.3517758e-05,0.00014353171,1.6723759e-05,3.353693e-06
58,2.2063963e-05,0.000143456273,1.6448088e-05,3.5157429999999998e-06
120,2.2462569e-05,0.00014287698999999998,1.8622726e-05,4.120171000000001e-06
121,2.2541732000000002e-05,0.000142754056,1.8588267e-05,4.116446e-06
122,2.2737309e-05,0.000142754056,1.8588267e-05,4.25335e-06
123,2.2594817e-05,0.00014267303,1.8796884e-05,4.498288e-06
124,2.2769906e-05,0.00014308188099999998,1.8649735e-05,4.455447e-06
125,0.00011896062599999999,0.00014315079900000002,1.8802471e-05,4.556961e-06
126,-2.0680949e-05,9.4813295e-05,-6.0466117999999996e-05,2.7143395999999997e-05
127,2.2558494999999997e-05,0.000198328868,2.8618611e-05,6.585382e-06
128,3.3847055999999996e-05,0.00016226992,2.3306347e-05,2.8235838e-05
129,2.4917535e-05,0.000155387446,4.6641566000000005e-05,1.1892989e-05
130,3.8042665e-05,0.00016220659,5.9060752000000004e-05,2.2673979e-05
131,4.0668063e-05,0.000164348632,1.5839003e-05,8.989125e-06
132,5.1924027999999996e-05,0.000174473971,3.0404888e-05,3.4444965000000004e-05
133,3.9460137e-05,0.000163093209,2.7868897000000002e-05,2.6015565000000003e-05
134,3.5969540000000005e-05,0.000174165703,5.234312299999999e-05,2.694875e-05
176,5.3160824e-05,0.000183182769,4.1837804e-05,3.1721778e-05
177,5.6915917e-05,0.000198695809,3.3401884e-05,3.6631711e-05
178,6.3079409e-05,0.00020611472399999998,4.4244341999999994e-05,4.2646192e-05
179,5.4219737999999996e-05,0.00019223243000000002,3.0261464e-05,4.2935833e-05
180,5.6124292e-05,0.000182105228,3.1627714999999996e-05,3.4425408e-05
181,5.5816025e-05,0.00018456205699999997,2.415292e-05,3.5495497e-05
182,3.621541e-05,0.000166640617,2.9962509999999997e-05,3.1135976e-05
183,2.2305176000000002e-05,0.000145541504,1.7206185e-05,3.6060809999999998e-06
184,2.2038817e-05,0.000144690275,1.5721656000000002e-05,3.684312e-06
185,2.0729378e-05,0.000140720978,1.7721206e-05,4.000962e-06
186,2.2300519e-05,0.000142431818,1.7721206e-05,4.392117e-06
187,2.1911226000000002e-05,0.000142593868,1.7616898000000002e-05,4.380009999999999e-06
188,2.1170825e-05,0.000142593868,1.8049963e-05,3.6265699999999997e-06
189,2.3328699000000003e-05,0.000143759884,1.7851591000000002e-05,4.610978e-06
190,2.2620894e-05,0.000143759884,1.7851591000000002e-05,4.610978e-06
244,2.2448598999999998e-05,0.000143177807,1.8634833e-05,4.811212e-06
245,2.2303313e-05,0.000143409707,1.8471852e-05,4.501082e-06
246,2.2528692999999997e-05,0.000153386965,1.8676742999999998e-05,4.633330000000001e-06
247,0.000206694938,7.9229474e-05,8.375663300000001e-05,0.000114662573
248,-2.8064474e-05,1.4952383999999999e-05,5.59725e-07,-1.8998049e-05
249,-3.735628e-05,3.7299469e-05,-3.6349520000000003e-06,-3.9073639e-05
250,9.570550199999999e-05,0.00011982209999999999,1.7944722999999997e-05,5.4487959e-05
251,4.7791749e-05,0.00010335259099999999,2.8903595999999998e-05,2.6390888e-05
252,2.8449111e-05,0.000118304044,9.149313e-06,-1.335144e-05
253,1.6508624e-05,0.000144968741,2.8844923e-05,-3.344379e-06
254,4.6989881e-05,0.000178123824,2.96738e-05,3.9257109e-05
255,3.2666138999999995e-05,0.000156506896,4.0900894e-05,3.1978823e-05
256,3.8970262e-05,0.00016912817999999998,3.6004931e-05,2.8107315e-05
257,3.9774925e-05,0.000156111084,3.2015145e-05,1.9762665e-05
258,3.4721568e-05,0.000167536549,4.4129789e-05,2.8819777e-05
294,4.4963323e-05,0.00017912127100000002,3.8008206e-05,3.641285e-05
295,4.5059249e-05,0.00017963442999999998,3.7854537e-05,3.6327168e-05
296,4.672911e-05,0.000190999359,3.7277116999999996e-05,3.6341138e-05
297,5.543977e-05,0.00018818303899999998,2.5028362999999998e-05,3.0736439e-05
298,4.6675093e-05,0.000175963156,3.9399602e-05,3.56948e-05
299,4.9970113e-05,0.000183396973,2.7775764e-05,2.8961338e-05
300,3.9541163e-05,0.000176208094,1.4706515e-05,1.7200597e-05
301,3.046263e-05,0.000176208094,1.4706515e-05,1.7200597e-05
302,2.2572465000000002e-05,0.00014282763,1.6111881000000002e-05,8.748844e-06
303,2.1971761999999998e-05,0.00014282763,2.033636e-05,3.5418199999999994e-06
304,2.5386922e-05,0.000141552649,2.033636e-05,4.011206e-06
305,2.1952204e-05,0.000141874887,1.8971041e-05,3.4943220000000003e-06
306,2.2144057e-05,0.000141874887,1.8971041e-05,3.4943220000000003e-06
307,2.322346e-05,0.000143086538,1.7755664999999998e-05,4.157424e-06
308,2.1859072000000002e-05,0.000143086538,1.7755664999999998e-05,4.800967999999999e-06
365,2.3024157e-05,0.00014330912399999999,1.8464401000000002e-05,4.614703e-06
366,2.2866763e-05,0.000144065358,1.8279999000000002e-05,4.390255e-06
367,0.000372250564,0.00015627034,1.8279999000000002e-05,0.000161562115
368,-9.0346672e-05,3.4803519999999997e-06,7.2509982e-05,0.00010110531
369,-6.649639999999999e-07,0.00021737162,-1.1043623e-05,-6.8153255e-05
370,-6.649639999999999e-07,0.00021737162,-1.1043623e-05,-6.8153255e-05
371,-6.649639999999999e-07,0.000242490321,-6.559398000000001e-05,-3.9150007e-05
372,4.141219e-05,0.000154654495,0.000167067163,0.000117368065
373,1.1098571e-05,0.000163751654,5.8311038e-05,3.8457103e-05
374,7.0464797e-05,0.000147324055,6.246381e-06,1.88509e-05
375,2.7666799999999997e-05,0.000131304376,7.3034316e-05,5.6845136e-05
376,2.7666799999999997e-05,0.000131304376,7.3034316e-05,5.6845136e-05
377,6.5405853e-05,0.000170837156,2.0202249e-05,5.6845136e-05
378,5.2476301999999996e-05,0.000176436268,1.5383586e-05,1.9269995e-05
379,4.993286e-05,0.000175650232,5.2279793e-05,3.7591904e-05
436,6.139650899999999e-05,0.00018266215899999998,2.4286099e-05,3.1286851e-05
437,5.6618824999999996e-05,0.000170088373,1.9241124e-05,3.4211203000000004e-05
438,4.7951004999999996e-05,0.00016725528999999998,2.5248155e-05,3.8371421e-05
439,4.7951004999999996e-05,0.00016725528999999998,2.5248155e-05,3.8371421e-05
440,4.7951004999999996e-05,0.00016725528999999998,2.5248155e-05,3.8371421e-05
441,4.8235059e-05,0.000168582425,2.6150607e-05,2.0262784999999997e-05
442,3.9330684e-05,0.000163915567,1.7384067e-05,1.2058765000000001e-05
443,2.5776215000000003e-05,0.000154986978,2.7026981000000002e-05,1.1604279e-05
