,ch0,ch1,ch2,ch3
55,4.5051797999999996e-05,0.00020225532400000001,3.9643607999999996e-05,2.2273511e-05
56,4.7377311e-05,0.000207240693,2.9455869999999998e-05,2.0562671e-05
57,4.8593618e-05,0.000206659548,3.3338554e-05,2.2973865e-05
58,4.9144961000000005e-05,0.00019605364699999998,2.5269575e-05,2.3912638000000003e-05
59,4.8913062e-05,0.00019132252799999999,2.0074657999999998e-05,2.0358711000000002e-05
60,4.5309775e-05,0.00019132252799999999,1.6971491e-05,1.9340776e-05
61,3.9107166000000004e-05,0.00017106905599999998,1.6971491e-05,1.7875805e-05
62,2.6912428e-05,0.00016411393899999998,1.5241094e-05,1.3846903999999999e-05
63,2.7747824999999997e-05,0.000161824748,2.9260293000000003e-05,1.2373552e-05
64,2.3128465e-05,0.000149875879,1.8879771e-05,1.325272e-06
65,1.6661361e-05,0.0001592068,8.972362e-06,-2.314337e-06
66,1.1637807e-05,0.000152739696,2.5228597e-05,1.0997057e-05
67,2.1235086e-05,0.000144120306,2.4283305e-05,1.4937482999999999e-05
68,2.1235086e-05,0.000144120306,2.4283305e-05,1.4937482999999999e-05
69,1.8475577e-05,0.000134795904,2.3528002e-05,1.2270175e-05
141,1.8591061e-05,0.000143106095,1.836475e-05,8.854084e-06
142,1.8318184e-05,0.000143062323,1.8383376000000002e-05,8.854084e-06
143,1.8490478000000002e-05,0.000143319368,1.838617e-05,8.867122e-06
144,1.8500723e-05,0.000143117271,1.8423423e-05,8.806586e-06
145,1.8294901e-05,0.000143180601,1.83722e-05,8.806586e-06
146,1.9108877e-05,0.000143275596,1.8609688e-05,8.687377e-06
147,9.5416792e-05,0.000131416135,3.9249659e-05,9.17539e-06
148,4.5139343e-05,0.00025735795500000003,-1.039356e-06,2.8597190999999997e-05
149,1.8209219e-05,0.00017343740900000002,4.1234307e-05,5.169772e-06
150,4.7755428000000004e-05,0.000163704157,4.9774535e-05,2.9333867e-05
151,4.7174282000000004e-05,0.00018517673,2.4555250999999998e-05,3.0975789e-05
152,4.7174282000000004e-05,0.00018517673,2.4555250999999998e-05,3.0975789e-05
153,4.5435503e-05,0.000171552412,2.4555250999999998e-05,4.4049695e-05
154,4.0808692999999995e-05,0.00015446636800000001,4.6408735e-05,3.8134865e-05
155,5.3985976e-05,0.00017259549299999998,2.6232563e-05,3.2288953999999996e-05
201,4.6346337e-05,0.00017951149499999998,3.4845434e-05,3.8766302e-05
202,4.6912581000000003e-05,0.000179759227,3.5868026e-05,3.9458275e-05
203,5.8627687e-05,0.000188766047,4.8576854e-05,5.0429255000000005e-05
204,6.5435655e-05,0.000207849778,4.8587099e-05,5.3100288e-05
205,5.0333329e-05,0.000209017657,4.1441992e-05,4.6364032e-05
206,3.1359494e-05,0.00018389243600000003,5.5379234e-05,4.4481829e-05
207,3.4878029999999996e-05,0.00016350206,5.4395758e-05,3.9092265e-05
208,4.5281835e-05,0.000165428966,4.1238964e-05,3.3094548e-05
209,3.9636157e-05,0.000177517533,4.0753745e-05,3.0114315000000002e-05
210,3.2484531e-05,0.000168289989,3.3781864e-05,3.0831434e-05
211,2.4966896000000002e-05,0.000155794434,2.3098662e-05,1.9690022e-05
212,2.4966896000000002e-05,0.000155794434,2.3098662e-05,1.9690022e-05
213,1.8253922000000002e-05,0.000146951526,2.3098662e-05,1.9690022e-05
214,1.8253922000000002e-05,0.000140879303,1.9615516e-05,1.1285767000000001e-05
215,2.0008534e-05,0.00014119781600000002,1.6494654e-05,9.641051e-06
277,1.8198043e-05,0.00014303903999999997,1.8543563999999998e-05,8.749776e-06
278,1.8198043e-05,0.00014303903999999997,1.8543563999999998e-05,8.749776e-06
279,1.8375926e-05,0.00014298688599999999,1.818873e-05,8.795410000000001e-06
280,1.8519348999999998e-05,0.00014327839,1.8504448e-05,8.868054e-06
281,1.8332154e-05,0.00014303159,1.8283725e-05,8.848496e-06
282,1.8580817e-05,0.000143308192,1.843553e-05,9.012409e-06
283,1.8719584e-05,0.000143448822,1.8201767999999998e-05,9.037554e-06
284,0.000150286593,0.000176828355,9.2074275e-05,6.6478737e-05
285,8.5447915e-05,0.00017508864399999998,0.000112044625,1.2341886999999999e-05
286,8.5447915e-05,0.00017508864399999998,0.000112044625,1.2341886999999999e-05
287,8.5447915e-05,0.00017508864399999998,0.000112044625,1.2341886999999999e-05
288,3.4308992e-05,7.2439201e-05,-4.9825760000000006e-06,-5.0117262e-05
289,3.4308992e-05,7.2439201e-05,-4.9825760000000006e-06,-5.0117262e-05
290,4.7627836e-05,9.962636999999998e-05,3.0081700000000004e-07,1.3331883e-05
291,4.7627836e-05,9.962636999999998e-05,3.0081700000000004e-07,1.3331883e-05
289,3.4308992e-05,7.2439201e-05,-4.9825760000000006e-06,-5.0117262e-05
290,4.7627836e-05,9.962636999999998e-05,3.0081700000000004e-07,1.3331883e-05
291,4.7627836e-05,9.962636999999998e-05,3.0081700000000004e-07,1.3331883e-05
292,6.4503402e-05,0.000132607296,2.4998560999999998e-05,1.7584302e-05
293,5.8254227e-05,0.000185795128,8.418225e-06,1.2465753e-05
294,5.8254227e-05,0.000185795128,8.418225e-06,1.2465753e-05
295,4.5550056e-05,0.000199389644,1.5180558e-05,2.8289855e-05
296,2.8560868999999998e-05,0.00019005686,4.4338405e-05,4.1291118e-05
297,4.1241758e-05,0.00016466248800000002,3.9658509e-05,4.2906031000000004e-05
298,4.1701831e-05,0.000169351697,3.1348318e-05,3.4141354e-05
299,3.9379112e-05,0.000160606578,5.0534494000000006e-05,5.6732446e-05
300,3.9379112e-05,0.000160606578,5.0534494000000006e-05,5.6732446e-05
301,4.9231574e-05,0.000144223683,3.2104552e-05,4.5798719e-05
302,5.315523600000001e-05,0.00017372239399999999,4.3585896e-05,4.1717663e-05
303,3.6082231e-05,0.000177091919,3.5527162e-05,3.2979995e-05
302,5.315523600000001e-05,0.00017372239399999999,4.3585896e-05,4.1717663e-05
303,3.6082231e-05,0.000177091919,3.5527162e-05,3.2979995e-05
304,3.4871511e-05,0.000163638964,5.3872354e-05,3.4715048999999996e-05
305,5.6892632999999995e-05,0.000168816186,5.3998082999999994e-05,5.1127747e-05
306,5.6892632999999995e-05,0.000168816186,5.3998082999999994e-05,5.1127747e-05
307,5.3367577000000004e-05,0.000190890394,3.5813078e-05,4.4121407e-05
308,3.2014214e-05,0.000175964087,3.8446859e-05,3.8587487999999997e-05
309,3.2014214e-05,0.000175964087,3.8446859e-05,3.8587487999999997e-05
310,3.6493875e-05,0.000162190758,4.0864572e-05,3.4310855e-05
311,5.1353127e-05,0.000171197578,3.7625432e-05,4.1231513e-05
312,3.7063845e-05,0.000173975714,4.4830143e-05,4.6893023e-05
313,3.9510429e-05,0.000163056888,4.1414984000000005e-05,3.5279429999999995e-05
314,5.0477684e-05,0.00016794633099999999,4.1246414000000004e-05,4.1416846e-05
315,5.0052069e-05,0.00018085073700000001,4.1375868e-05,4.4152141e-05
316,4.0697865e-05,0.00017597246899999998,4.0568411e-05,3.9809383e-05
356,4.3878332e-05,0.00017254333900000002,4.132650800000001e-05,4.0401705000000004e-05
357,4.3883919999999996e-05,0.000172418542,4.169717400000001e-05,4.0516257e-05
358,4.0699728e-05,0.000173331238,4.5921654e-05,3.4090132e-05
359,4.0699728e-05,0.000173331238,4.5921654e-05,3.4090132e-05
360,3.5883859000000005e-05,0.000187586993,6.0466117999999996e-05,3.2691284999999995e-05
361,3.5978854e-05,0.000191001222,5.6996009999999995e-05,3.3467077e-05
362,2.7754344e-05,0.00017804931799999998,4.0640123e-05,2.2004358e-05
363,2.7555972000000002e-05,0.00017804931799999998,4.6529807e-05,2.2051855999999998e-05
364,4.6463683e-05,0.00017049536100000002,5.4747798000000006e-05,4.561618e-05
365,3.1638891e-05,0.00017049536100000002,2.4786219000000002e-05,4.561618e-05
366,1.5961938e-05,0.000170837156,3.6519952e-05,1.6298145e-05
367,2.3133121e-05,0.000138489529,2.5211833000000002e-05,1.2636185e-05
368,2.1326356e-05,0.000144709833,1.7841347e-05,5.279668e-06
369,1.7778017e-05,0.000144756399,2.6475638e-05,1.3406388e-05
370,2.1494924999999998e-05,0.000143807381,2.6475638e-05,1.3406388e-05
447,1.849141e-05,0.00014329049699999998,1.8340535e-05,8.632429e-06
