,ch0,ch1,ch2,ch3
76,5.6587159999999996e-05,0.000187959522,2.0433217e-05,2.3250468e-05
77,6.1716884e-05,0.00018426124,1.9980595e-05,2.6063993999999997e-05
78,5.2705407e-05,0.00017650798,1.7345883e-05,1.6863458e-05
79,4.1549093999999995e-05,0.000166156329,1.8107705e-05,1.3609417e-05
80,4.1549093999999995e-05,0.000166156329,1.8107705e-05,1.3609417e-05
81,3.9632432e-05,0.00016832631099999998,1.6774982e-05,1.203455e-05
82,3.7429854e-05,0.000166465528,1.666043e-05,1.1936760999999999e-05
83,3.1313859e-05,0.00015994254499999999,2.2597611000000002e-05,1.0509044e-05
84,3.4115277e-05,0.000157293864,2.1338463e-05,1.0116957e-05
85,3.0453317000000002e-05,0.000149399042,1.6786158e-05,8.336268e-06
86,2.1938235e-05,0.00014187768099999999,1.9738451e-05,7.636845e-06
87,2.0875596e-05,0.000143140554,1.7525628e-05,4.095025e-06
88,2.2925436e-05,0.000145016238,1.7489306999999998e-05,4.1686e-06
89,2.2770837e-05,0.000143339857,1.7251819000000002e-05,4.590489e-06
90,2.2770837e-05,0.000143339857,1.7251819000000002e-05,4.590489e-06
190,2.2502615999999997e-05,0.000143485144,1.8354505e-05,5.082227e-06
191,2.2408552e-05,0.00014342646999999998,1.8144958e-05,4.692934e-06
192,2.3094937e-05,0.000130714849,1.8402003e-05,4.981644e-06
193,7.3949806e-05,0.000166513026,4.7892331999999996e-05,7.8319572e-05
194,6.4895488e-05,7.3521398e-05,4.0600076e-05,4.3613836000000004e-05
195,3.1858683e-05,0.000107578002,1.794659e-06,-1.7563812e-05
196,3.1858683e-05,0.000107578002,1.794659e-06,-1.7563812e-05
197,4.1826628e-05,0.00013172812799999999,1.3701618e-05,-2.3185275e-05
198,5.7225116e-05,0.00021419581000000002,2.4031848e-05,2.7421862000000002e-05
199,4.4951215000000005e-05,0.000199037604,2.3747794e-05,3.5251491e-05
200,2.6872381999999998e-05,0.000169049948,5.1416457e-05,2.9718503000000002e-05
201,3.2426788999999996e-05,0.000163591467,5.2607618000000004e-05,1.8549152e-05
202,3.7926249e-05,0.000157752074,2.8129667e-05,2.4415553e-05
203,3.6779791e-05,0.000160352327,2.4608335999999998e-05,2.1645799000000003e-05
204,3.6779791e-05,0.000160352327,2.4608335999999998e-05,2.1645799000000003e-05
258,5.0438567999999994e-05,0.000179823488,2.8550625e-05,2.5927089e-05
259,5.0438567999999994e-05,0.000179823488,2.8550625e-05,2.5927089e-05
260,5.6232326000000005e-05,0.000190982595,3.606081e-05,3.3120625e-05
261,5.9876591e-05,0.00019004475299999997,2.3761763999999998e-05,3.0217692000000002e-05
262,5.0277448999999995e-05,0.00017292425,2.7030706e-05,2.7055851999999998e-05
263,3.9601699e-05,0.000162585638,3.605336e-05,2.6362017e-05
264,3.6220998e-05,0.000156731345,2.5602058000000002e-05,2.1208078e-05
265,2.6741064999999998e-05,0.000141702592,1.8704683e-05,1.2489966999999999e-05
266,2.6741064999999998e-05,0.000141702592,1.8704683e-05,1.2489966999999999e-05
267,1.7232262e-05,0.000139730051,1.8314458e-05,8.400530000000001e-07
268,2.5598332e-05,0.00014659203600000001,1.7462298000000002e-05,3.886409e-06
269,2.42237e-05,0.00014325231299999999,1.7275102e-05,4.301779e-06
270,1.8944964e-05,0.000138843432,1.8225051000000002e-05,2.781861e-06
271,2.1811574999999998e-05,0.000143421814,1.8668361e-05,3.5213310000000003e-06
272,2.5737099e-05,0.000144138932,1.7500482e-05,6.372109e-06
364,2.3346394e-05,0.000143192708,1.9353814e-05,5.801208000000001e-06
365,2.3018569000000002e-05,0.000122900121,1.9168481e-05,5.7276340000000005e-06
366,0.000101102516,0.00011340342500000001,4.1136518e-05,0.000104304403
367,5.4880045e-05,8.4925443e-05,-4.558824e-06,6.119720999999999e-06
368,3.6679208e-05,0.00010100938399999999,4.0164217e-05,1.4012679e-05
369,5.9777870999999996e-05,0.000225286931,4.6120024999999994e-05,4.275236299999999e-05
370,5.9777870999999996e-05,0.000225286931,4.6120024999999994e-05,4.275236299999999e-05
371,6.2578358e-05,0.00022621266500000002,1.9854866e-05,9.241514e-06
372,4.1373073999999994e-05,0.000203800388,3.8993545e-05,6.0917809999999995e-06
373,7.744879e-06,0.000169288367,4.5737251999999995e-05,1.030229e-05
374,5.645584300000001e-05,0.000168526545,5.3976662e-05,3.4936704e-05
375,4.1541643000000007e-05,0.0001633754,1.9855797e-05,2.3500994e-05
376,4.3972395e-05,0.00016054604199999999,3.2961369e-05,3.2308511e-05
377,4.9652532e-05,0.000177317299,3.3339486e-05,1.9627623e-05
378,5.3546391e-05,0.000175630674,4.4845976e-05,3.3373013e-05
419,5.6226738e-05,0.000189328566,6.224215e-05,3.0242838000000002e-05
420,6.840936800000001e-05,0.00020360667300000002,6.224215e-05,4.0133484e-05
421,5.8664009e-05,0.00019204802800000003,3.3577904e-05,4.0133484e-05
422,5.8664009e-05,0.000189076178,2.3540109000000003e-05,3.203284e-05
423,6.3076615e-05,0.000187397003,2.4297275e-05,3.2196753e-05
424,6.2683597e-05,0.00018109194899999998,1.936499e-05,3.1409785000000004e-05
425,5.6294723999999994e-05,0.000184934586,3.632158e-05,3.5794452e-05
426,2.4107285e-05,0.000143107027,2.2227876000000002e-05,2.9653311e-05
427,2.7979724e-05,0.000150918961,4.1173770999999996e-05,1.9448809e-05
428,3.0028634000000002e-05,0.000149613246,4.1173770999999996e-05,1.9448809e-05
429,1.9340776e-05,0.00013671815399999998,2.2993423e-05,5.3737310000000005e-06
430,2.0483509e-05,0.000142720528,2.2993423e-05,5.3737310000000005e-06
431,2.3680739e-05,0.00014511309600000001,1.9531697e-05,5.451962e-06
432,2.3680739e-05,0.00014511309600000001,2.2000632999999998e-05,5.451962e-06
433,2.2866763e-05,0.000140012242,2.2000632999999998e-05,8.373521e-06
503,2.4970621000000002e-05,0.000277942978,1.9781291000000002e-05,5.803071e-06
504,0.000108586624,6.1978586e-05,5.0454399999999996e-05,0.00013576448
505,8.7873079e-05,0.00021257530900000002,1.5278347e-05,4.1004269999999994e-05
506,5.6080519999999994e-05,0.00018839724399999998,1.8806196999999998e-05,5.5303797e-05
507,2.0675361e-05,0.000157302245,4.9065799e-05,4.2576343e-05
508,2.0675361e-05,0.000177783892,6.2412582e-05,4.2576343e-05
509,5.0292349999999996e-05,0.00017058569899999998,5.6593679e-05,4.0030107e-05
510,3.7436374e-05,0.000154706649,3.0894764e-05,2.9276125e-05
511,3.2115728e-05,0.000155121088,3.7769787e-05,3.6157668e-05
512,4.5285559999999996e-05,0.000167239457,4.0536746e-05,3.1169504000000005e-05
513,2.8803945e-05,0.000153961591,4.3470411999999996e-05,2.2813678e-05
514,4.2089261e-05,0.000153961591,4.6988949e-05,2.2813678e-05
515,5.9098005e-05,0.000182464719,4.4654123e-05,2.8510578e-05
516,5.9098005e-05,0.000182464719,4.4654123e-05,4.5344234e-05
517,4.8941000999999994e-05,0.00017788913100000002,3.8374215e-05,3.7943013e-05
544,4.720781e-05,0.000176934525,4.132092000000001e-05,3.2151118e-05
545,4.8557296e-05,0.000187180005,4.0818006e-05,3.2303855e-05
546,6.382633e-05,0.000199636444,6.076321e-05,4.7074630999999996e-05
547,5.527772e-05,0.00018659234000000002,3.4157186999999997e-05,3.0222348999999998e-05
548,4.3266453e-05,0.00018471386299999997,2.9979274e-05,1.9902363e-05
549,4.9157067999999996e-05,0.00018601491999999998,4.4948420999999996e-05,3.3293851e-05
550,4.2247586e-05,0.000163722783,2.7840026e-05,2.702605e-05
551,2.1350570000000003e-05,0.000141398981,3.7042424e-05,2.6978551999999998e-05
552,2.9355288e-05,0.00014757551299999998,3.8072467e-05,2.3467466e-05
553,3.2018870000000004e-05,0.000146087259,1.8595717999999998e-05,2.3467466e-05
554,1.7596409e-05,0.000132111832,2.0647421e-05,4.386529e-06
555,2.0165928e-05,0.000143155456,1.9529834e-05,8.01869e-07
556,2.9196030999999998e-05,0.000147461891,1.6602688e-05,6.532296999999999e-06
557,2.0776875e-05,0.000137301162,1.8594786999999998e-05,6.532296999999999e-06
558,1.6272068e-05,0.000136269256,2.0225532e-05,6.882470000000001e-07
639,2.2514723e-05,0.00014290772399999999,1.9152648999999998e-05,5.3877009999999995e-06
