,ch0,ch1,ch2,ch3
30,4.7692098e-05,0.000181891955,3.1844713e-05,3.721565e-05
31,4.8091634999999994e-05,0.000182133168,3.1800009e-05,3.7193298e-05
32,4.824996e-05,0.000182694755,3.2055192e-05,3.7177466e-05
33,4.8520975e-05,0.000182935968,3.1862408000000004e-05,3.7133694000000004e-05
34,4.8913062e-05,0.00018441397700000002,3.2301061e-05,3.6997721000000004e-05
35,4.9225986e-05,0.000185295939,3.2301061e-05,3.6997721000000004e-05
36,4.9532390999999996e-05,0.00018608477,3.2200478e-05,3.7168153e-05
37,4.9212016000000006e-05,0.00018713623299999998,3.3095479e-05,3.7145801e-05
38,4.9219467e-05,0.000187121332,3.3164397e-05,3.7155114e-05
39,4.9216673e-05,0.000187527388,3.4407713e-05,3.8451515e-05
40,4.9230643e-05,0.000187527388,3.73004e-05,3.9893202e-05
41,5.3412281000000005e-05,0.000189615414,3.4037046e-05,3.3885241e-05
42,5.1035546e-05,0.000189615414,3.1242147e-05,3.7843361e-05
43,3.4415163e-05,0.00018975883699999998,2.9006042e-05,3.0076131e-05
44,3.2901764e-05,0.00016602314999999998,1.861155e-05,1.8571503e-05
45,1.8675812e-05,0.000160279684,2.5906599999999997e-05,1.4734454e-05
46,1.8325634e-05,0.000146212056,2.225209e-05,1.1546537000000002e-05
47,1.7708167e-05,0.000140951015,1.4505349e-05,5.896203e-06
48,1.7509796e-05,0.000143032521,1.9297935e-05,9.038486e-06
49,1.9039027000000002e-05,0.000141549855,1.8036924e-05,8.486211e-06
50,1.8847175e-05,0.000142913312,1.7693266000000003e-05,9.781681e-06
51,1.7829239e-05,0.000143310986,1.7693266000000003e-05,9.030104e-06
52,1.7829239e-05,0.000143310986,1.7693266000000003e-05,9.030104e-06
53,1.8431805e-05,0.000143358484,1.832936e-05,9.732320999999999e-06
54,1.7522834e-05,0.00014402624200000002,1.8023886e-05,8.932315e-06
55,1.9052997e-05,0.000142396428,1.8571503e-05,9.560026000000001e-06
56,1.841411e-05,0.000142793171,1.8487684e-05,8.883886e-06
57,1.7751939999999998e-05,0.000142868608,1.8890016e-05,8.464791e-06
58,1.8419698e-05,0.000142962672,1.8876046e-05,9.060837000000001e-06
59,1.8687919e-05,0.000143733807,1.8250197000000002e-05,9.703450000000001e-06
60,1.8687919e-05,0.000143733807,1.8250197000000002e-05,9.703450000000001e-06
105,3.51109e-07,0.00041696429300000005,1.873821e-05,-9.424053e-06
106,-5.1520765e-05,4.656706e-05,0.00017741881300000002,6.0512684e-05
107,2.1798536e-05,4.656706e-05,7.6037832e-05,-4.3062493000000004e-05
108,3.8362108e-05,0.00018148310499999998,5.8793463000000004e-05,2.1524726999999998e-05
109,7.5849704e-05,0.00018148310499999998,1.6046688e-05,1.7208047e-05
110,5.9516169e-05,0.000180384144,4.75999e-06,1.9806437000000002e-05
111,5.9516169e-05,0.000180384144,4.75999e-06,1.9806437000000002e-05
112,1.9560568e-05,0.000188388862,3.6494806e-05,4.0525571e-05
113,4.3294393e-05,0.000177063979,7.1841292e-05,4.3901615e-05
114,4.6804547000000004e-05,0.000175214373,3.9138831e-05,3.3964403000000005e-05
115,4.8713759e-05,0.000158933923,2.2809952e-05,3.7492253e-05
116,4.8713759e-05,0.000158933923,2.2809952e-05,3.7492253e-05
117,4.3992884000000007e-05,0.000175058842,5.3774565e-05,4.6751462000000004e-05
118,6.4090826e-05,0.00019617751199999998,4.0151179e-05,5.0913543e-05
119,3.7418678e-05,0.000172714703,3.4751371e-05,3.2709911e-05
120,2.4974346e-05,0.000160414726,3.2890588e-05,2.9051676000000003e-05
121,4.6139583e-05,0.000185379758,4.9696304e-05,3.92152e-05
122,6.5014698e-05,0.000198095106,3.9758161e-05,5.2285381e-05
123,4.6663918e-05,0.000173933804,2.8583221e-05,3.6619604e-05
124,2.4579465e-05,0.000158404931,4.0406361e-05,3.5749748e-05
125,4.0872954e-05,0.00019000843199999998,3.8585626e-05,3.3885241e-05
