,ch0,ch1,ch2,ch3
35,4.4733285999999996e-05,0.000178386457,3.6646612e-05,3.9055943000000004e-05
36,4.4411980000000006e-05,0.00017844326799999999,3.6623329e-05,3.8911588e-05
37,4.4371933e-05,0.000178394839,3.6664307e-05,3.9146282e-05
38,4.468672e-05,0.00017844233700000002,3.6665238e-05,3.8790517e-05
39,4.468672e-05,0.000178257003,3.6639161e-05,3.8971193e-05
40,4.4675544e-05,0.000178500079,3.6639161e-05,3.8971193e-05
41,4.4296495999999994e-05,0.000178461894,3.6579557e-05,3.8915314e-05
42,4.4485554e-05,0.00017833244099999999,3.6596321e-05,3.8956291999999996e-05
43,4.4345856000000005e-05,0.000178694725,3.6620535e-05,3.8965605e-05
44,4.4567510000000004e-05,0.000178401358,3.6663376e-05,3.9148144e-05
45,4.4333749e-05,0.000178644434,3.6707148000000004e-05,3.8982368999999996e-05
46,4.6331435000000004e-05,0.000190072693,3.6535785e-05,3.2365322e-05
47,4.5653433e-05,0.00019233673800000002,3.0073337e-05,2.725143e-05
48,4.3490902e-05,0.000192265958,2.7424656e-05,2.4891458e-05
49,3.7296675e-05,0.000191435218,2.7424656e-05,2.4891458e-05
50,2.0838343e-05,0.00016795471300000002,2.6346183999999998e-05,1.5425496e-05
51,2.2352673e-05,0.00015469268,1.8480234e-05,4.908069999999999e-06
52,1.422409e-05,0.000148065388,1.53156e-05,1.0096468e-05
53,1.7281622e-05,0.000145166181,2.0795502e-05,1.2369826000000001e-05
54,1.7545186e-05,0.000143649988,2.3623928e-05,1.1785887e-05
55,1.8110499e-05,0.000141767785,2.2662804e-05,9.508803000000001e-06
56,1.7356128e-05,0.000142363831,1.7288141e-05,7.359311e-06
57,1.6886741e-05,0.000141710974,1.7406419000000002e-05,1.0340474999999999e-05
58,1.6359612e-05,0.000139070675,1.7406419000000002e-05,1.0340474999999999e-05
59,1.9704922999999998e-05,0.000140928663,1.8635765e-05,1.1197291e-05
60,1.799874e-05,0.000140063465,1.9584782e-05,9.587034999999999e-06
61,1.7129816e-05,0.000141503289,2.0573847e-05,8.577481e-06
62,1.8694438e-05,0.00014353916000000002,1.9342639e-05,1.0265037e-05
63,1.6736798e-05,0.000142135657,1.8628314e-05,9.704381e-06
64,1.8816441e-05,0.000141157769,1.8521212e-05,9.562819999999999e-06
65,1.8262304e-05,0.00014205463200000001,1.8627383e-05,9.331852e-06
96,1.7870218e-05,0.000142237172,1.9112602e-05,9.472482e-06
97,1.7870218e-05,0.000142237172,1.9112602e-05,9.472482e-06
98,1.7846934e-05,0.000141852535,1.8916093e-05,9.531155e-06
99,1.7766841e-05,0.000141999684,1.9167550000000003e-05,9.716488e-06
100,1.771003e-05,0.000142152421,1.9055791e-05,9.4641e-06
101,1.771003e-05,0.000142152421,1.9055791e-05,9.4641e-06
102,1.7983839e-05,0.000141917728,1.9046478e-05,9.821728000000001e-06
103,1.8079765e-05,0.00014176685400000001,1.8971972e-05,9.62615e-06
104,1.7615035e-05,0.000141701661,1.9027852e-05,9.62615e-06
105,1.8054619e-05,0.000141770579,1.9023195e-05,9.7109e-06
106,1.7643906e-05,0.000142040662,1.8998981e-05,9.385869e-06
107,1.7643906e-05,0.000142040662,1.9049272e-05,9.385869e-06
108,1.7805956e-05,0.000142289326,1.9049272e-05,9.435229e-06
109,1.7951243e-05,0.000142080709,1.8972902999999997e-05,9.435229e-06
110,4.9862079e-05,0.000142604113,7.5773336e-05,8.9844689e-05
111,1.7070210999999998e-05,0.000111560337,7.5773336e-05,-2.0383857e-05
112,-4.1648750000000005e-06,9.643565899999999e-05,-1.998432e-05,6.7492949999999996e-06
113,3.1317584e-05,0.000112657435,5.4293312e-05,4.4251791999999993e-05
114,4.2585656e-05,0.00014571938700000002,5.7211146e-05,4.3103471e-05
115,9.197089799999999e-05,0.000150288455,1.17626e-06,6.7196786e-05
116,4.0384941e-05,0.000187854283,1.17626e-06,6.7196786e-05
117,3.8820319e-05,0.00018875580300000002,5.5817887e-05,2.9023737000000003e-05
118,3.8820319e-05,0.00018875580300000002,5.5817887e-05,2.9023737000000003e-05
119,4.0583313e-05,0.000183437951,3.0332244999999997e-05,3.6874785999999996e-05
120,5.4581090999999994e-05,0.000171688385,3.0332244999999997e-05,5.3112394999999996e-05
121,4.2576343e-05,0.000168140046,4.8092565999999995e-05,5.1667914e-05
122,4.2576343e-05,0.000168140046,4.8092565999999995e-05,5.1667914e-05
123,4.525017e-05,0.000174946152,4.277844e-05,4.6463683e-05
124,3.4320167999999996e-05,0.000172350556,3.6668031999999996e-05,3.3169985e-05
125,4.8190355e-05,0.00018483307199999998,5.1156618e-05,3.3169985e-05
126,4.1469e-05,0.000175087713,3.7059188e-05,4.1456893e-05
141,4.2587519000000004e-05,0.000176096335,4.100985800000001e-05,4.1452236e-05
142,4.1168183e-05,0.00017432496,4.2015686999999996e-05,4.1452236e-05
143,4.1388907e-05,0.000173673965,4.1685067e-05,3.9645471e-05
144,4.3197535e-05,0.000174917281,4.1210092999999994e-05,4.1252933e-05
145,4.2700209000000006e-05,0.00017531029900000003,4.1208230000000005e-05,4.1187741e-05
146,4.1525811000000005e-05,0.000175137073,4.0976331e-05,3.9680861e-05
147,4.1525811000000005e-05,0.000175137073,4.0976331e-05,3.9680861e-05
148,4.1872263e-05,0.000174011104,4.0514395e-05,3.9470382e-05
149,4.3557956999999994e-05,0.00017503649,4.2903237e-05,3.9814040000000005e-05
150,4.3557956999999994e-05,0.00017503649,4.2903237e-05,3.9814040000000005e-05
151,4.3247825999999994e-05,0.00017503649,5.1119364999999995e-05,3.9814040000000005e-05
152,4.3247825999999994e-05,0.000183956698,5.1119364999999995e-05,4.0500425e-05
153,4.2625703e-05,0.000183489174,5.1119364999999995e-05,4.0500425e-05
154,4.0077604e-05,0.000183080323,5.4534525000000006e-05,4.0881336e-05
155,3.3217482e-05,0.000177714042,3.9633363e-05,3.2188371e-05
156,2.7854926999999997e-05,0.000177714042,2.9863790000000003e-05,3.2188371e-05
157,2.0613894e-05,0.00015415996300000001,2.9863790000000003e-05,1.9780360000000002e-05
158,2.2173859000000002e-05,0.000146736391,3.3721328e-05,1.6915612e-05
