,ch0,ch1,ch2,ch3
-6,4.3106265e-05,0.000180672854,3.4620985e-05,0.0
-5,4.3106265e-05,0.000180901028,3.4430996e-05,0.0
-4,4.3212436e-05,0.000180920586,3.447663e-05,4.1246e-05
-3,4.2992644e-05,0.000180730596,3.430713e-05,4.1604e-05
-2,4.3096021e-05,0.000180872157,3.4465455e-05,4.1604e-05
-1,4.2918138e-05,0.000180682167,3.432855e-05,4.0606596e-05
-1,4.2918138e-05,0.000180682167,3.432855e-05,4.0606596e-05
0,4.3231063e-05,0.000180806033,3.4522265e-05,4.0808693e-05
1,4.296843e-05,0.000180746429,3.4296885e-05,4.0661544e-05
2,4.3109059e-05,0.000180687755,3.4498982e-05,4.0861778e-05
2,4.3109059e-05,0.000180687755,3.4498982e-05,4.0861778e-05
3,4.2851083e-05,0.000180886127,3.4414232e-05,4.0573068e-05
4,4.3080188e-05,0.000180752017,3.4442171e-05,4.0814281e-05
5,4.3734908e-05,0.00018219091,3.4892932e-05,4.0227547e-05
6,4.199706e-05,0.00018564146,3.6334619e-05,4.1179359e-05
7,4.0163286e-05,0.000185369514,4.7665089e-05,4.2185187e-05
8,4.0738843e-05,0.000186915509,5.3002499e-05,4.0628947e-05
8,4.0738843e-05,0.000186915509,5.3002499e-05,4.0628947e-05
9,3.8649887e-05,0.000191754662,4.8254617e-05,4.0706247e-05
10,3.3308752e-05,0.000183863565,4.8948452e-05,3.126543e-05
11,3.630016e-05,0.000180192292,3.8743019e-05,2.6457943e-05
12,3.4281984e-05,0.000183285214,3.4984201e-05,2.6264228e-05
13,3.3210032e-05,0.00018004328,3.3719465e-05,2.4523586e-05
14,3.164541e-05,0.0001729941,2.689939e-05,1.9121915e-05
15,2.6509166e-05,0.000170157291,2.6903115e-05,1.5662052e-05
16,2.2626482e-05,0.000158413313,2.0750798e-05,1.0170043e-05
17,1.7429702e-05,0.000147554092,1.8251128e-05,7.942319e-06
18,1.8001534e-05,0.000140997581,1.8383376e-05,6.83032e-06
19,1.939293e-05,0.000142185017,1.7219223e-05,7.613562e-06
19,1.939293e-05,0.000142185017,1.7219223e-05,7.613562e-06
20,1.9207597e-05,0.000144252554,1.8179417e-05,8.403324e-06
21,1.8462539e-05,0.000142962672,1.8410385e-05,7.910654e-06
22,1.9146129e-05,0.000142089091,1.8105842e-05,8.127652e-06
23,1.9281171e-05,0.000143053941,1.8726103e-05,8.208677e-06
24,1.8361025e-05,0.00014310237,1.8074177e-05,8.051284e-06
25,1.8678606e-05,0.000142875127,1.8820167e-05,8.556992e-06
