,ch0,ch1,ch2,ch3
7,4.143361e-05,0.00017950125,3.7052669e-05,4.7922e-05
8,4.1533262e-05,0.000179837458,3.7330203e-05,4.7684e-05
9,3.8654543e-05,0.000179103576,4.4332817e-05,3.6847778e-05
13,4.1735359e-05,0.000191793777,3.7548132e-05,2.6874244e-05
14,3.9867125e-05,0.000193376094,4.0331855e-05,2.6874244e-05
15,4.0483661e-05,0.000190855935,4.0331855e-05,3.0188821e-05
16,4.194025e-05,0.00019064825,3.7695281e-05,3.5827048e-05
17,4.1631982e-05,0.000181495212,3.3373013e-05,3.1318516e-05
18,3.4208409e-05,0.0001700297,3.6359765e-05,2.7780421e-05
19,3.0052848e-05,0.000161400065,3.3112243e-05,2.2366643e-05
21,2.2035092e-05,0.000149107538,2.6997179e-05,1.1938624e-05
22,1.9889325e-05,0.000146428123,2.6997179e-05,1.1938624e-05
23,2.0306557e-05,0.000145882368,2.0333566e-05,8.549541e-06
25,1.8312596e-05,0.000142349862,1.8937513e-05,8.509494e-06
27,1.9364059e-05,0.00014256686,1.8718652e-05,7.936731e-06
27,1.9364059e-05,0.00014256686,1.8718652e-05,7.936731e-06
28,1.8524006e-05,0.000142099336,1.8718652e-05,7.936731e-06
29,1.8755905e-05,0.000143121928,1.8169172e-05,8.598901e-06
30,1.896359e-05,0.000142546371,1.8169172e-05,8.598901e-06
31,1.8756837e-05,0.000142973848,1.8079765e-05,8.109957e-06
32,1.8875115e-05,0.000142909586,1.7866492e-05,7.821247e-06
33,1.8832274e-05,0.000143514946,1.8132851e-05,8.28132e-06
34,1.9249506e-05,0.000143818557,1.7823651e-05,7.98516e-06
35,1.8930994e-05,0.000143403187,1.8095598e-05,7.906929e-06
36,1.8761493e-05,0.000143090263,1.7875805e-05,7.645227e-06
39,1.8957071e-05,0.000143310986,1.8373132e-05,7.970259e-06
39,1.8957071e-05,0.000143310986,1.8373132e-05,8.162111e-06
40,1.9100495e-05,0.000143219717,1.8373132e-05,8.162111e-06
41,1.8694438e-05,0.000142974779,1.8383376e-05,8.138828e-06
43,1.8842518e-05,0.000142978504,1.8410385e-05,8.040108e-06
44,1.9061379e-05,0.000143286772,1.8410385e-05,8.388422e-06
45,1.9066967e-05,0.000143004581,1.8150546e-05,8.188188e-06
46,1.9064173e-05,0.00014321506,1.8025748e-05,8.042902e-06
47,1.8903986e-05,0.000143092126,1.8025748e-05,8.042902e-06
48,1.924485e-05,0.000143384561,1.7995015e-05,8.197501e-06
49,1.8959865e-05,0.000143358484,1.8170103e-05,8.040108e-06
50,1.8852763e-05,0.000143188983,1.8170103e-05,8.040108e-06
51,1.9091181e-05,0.000143381767,1.8127263e-05,7.994473e-06
52,1.8898398e-05,0.000143288635,1.8127263e-05,7.994473e-06
53,1.8897466e-05,0.000143310986,1.8036924e-05,7.939525e-06
54,1.9033439e-05,0.000143178739,1.8314458e-05,8.242205e-06
55,1.9078143e-05,0.000143273734,1.8047169e-05,8.132309e-06
56,1.9014813e-05,0.000143035315,1.8506311e-05,8.299015e-06
57,1.899153e-05,0.000142956153,1.8175691e-05,8.229166e-06
58,1.9111671e-05,0.000142953359,1.837872e-05,8.229166e-06
59,1.8865801e-05,0.000143172219,1.8029474e-05,8.150935e-06
60,1.9046478e-05,0.000143085606,1.8260442e-05,8.180737e-06
61,1.9018538e-05,0.00014319364,1.8186867e-05,8.007511e-06
62,1.8978491e-05,0.000143136829,1.7999671e-05,8.065253e-06
63,1.8854626e-05,0.000143188983,1.8221326e-05,8.001924e-06
64,1.9115396e-05,0.000143332407,1.7990358e-05,8.010305e-06
65,1.8876977e-05,0.000143279321,1.816079e-05,8.010305e-06
66,1.8978491e-05,0.000143390149,1.8140301e-05,8.033589e-06
67,1.8811785e-05,0.00014325697,1.8119812e-05,8.159317e-06
