,ch0,ch1,ch2,ch3
14,4.5756809e-05,0.000176536851,3.6745332e-05,0.0
16,4.5773573e-05,0.000176493078,3.6570244e-05,3.8624e-05
16,4.5773573e-05,0.000176493078,3.6570244e-05,3.8624e-05
17,4.5762397e-05,0.000176493078,3.6815181e-05,3.9160252e-05
18,4.6030618e-05,0.000176707283,3.6664307e-05,3.9034523e-05
19,4.5790337e-05,0.000176562928,3.6664307e-05,3.9297156e-05
20,4.5936555e-05,0.000176766887,3.6818907e-05,3.9297156e-05
21,4.5818277e-05,0.000176637433,3.6789104e-05,3.9366074e-05
22,4.5957044e-05,0.000176803209,3.6751851e-05,3.9300881e-05
24,4.5872293e-05,0.000176799484,3.6885031e-05,3.9229169e-05
25,4.5822002e-05,0.000176693313,3.6742538e-05,3.9166771e-05
26,4.6056695e-05,0.000176693313,3.6742538e-05,3.917329e-05
27,4.5794994e-05,0.000176647678,3.6685728e-05,3.8994476e-05
28,4.5818277e-05,0.000176810659,3.6763959e-05,3.9156526e-05
30,4.5902096e-05,0.000176692382,3.6746264e-05,3.9049424e-05
31,4.5899302e-05,0.000176720321,3.6645681e-05,3.9049424e-05
32,4.5934692e-05,0.000176833943,3.6784448e-05,3.9259903e-05
33,4.5865774e-05,0.000176833943,3.6623329e-05,3.9077364e-05
34,4.5949593e-05,0.000176984817,3.6832877e-05,3.9263628e-05
35,4.595425e-05,0.000176704489,3.6649406e-05,3.9156526e-05
35,4.595425e-05,0.000176704489,3.6649406e-05,3.9156526e-05
36,4.5803376e-05,0.000176704489,3.6797486e-05,3.9270148e-05
36,4.5803376e-05,0.000176704489,3.6797486e-05,3.9270148e-05
37,4.5955181e-05,0.000176923349,3.6540441e-05,3.903266e-05
38,4.5681372e-05,0.00017672684,3.679283e-05,3.909599e-05
39,4.5971014e-05,0.000176762231,3.6581419e-05,3.9093196e-05
40,4.5646913e-05,0.000176437199,3.6577694e-05,3.9093196e-05
41,4.5925379e-05,0.000176437199,3.6723912e-05,3.9104372e-05
42,4.580617e-05,0.000176664442,3.702566e-05,3.9782375e-05
42,4.580617e-05,0.000176664442,3.702566e-05,3.9782375e-05
43,4.6667643e-05,0.000177108683,3.7141144e-05,3.9584935e-05
44,4.6298839e-05,0.000176870264,3.6844984e-05,4.0319748e-05
45,4.7327019e-05,0.000177947804,4.0291809e-05,4.76446e-05
46,5.0928444e-05,0.000181512907,3.9044768e-05,4.76446e-05
47,5.153846e-05,0.000181464478,4.1341409e-05,4.7588721e-05
48,5.0999224e-05,0.000181978568,3.9177947e-05,4.6944246e-05
49,6.2711537e-05,0.000200785697,5.5116601e-05,6.4508058e-05
49,6.2711537e-05,0.000200785697,5.5116601e-05,6.4508058e-05
50,7.7140518e-05,0.000208814628,4.6767294e-05,6.1494298e-05
51,7.1686693e-05,0.000202275813,5.715806e-05,6.1494298e-05
52,4.9348921e-05,0.000186919235,5.1581301e-05,4.853867e-05
53,4.9796887e-05,0.000186325982,3.5169534e-05,4.853867e-05
54,4.3366104e-05,0.000169011764,3.4651719e-05,3.0901283e-05
55,2.4130568e-05,0.00015285518,2.3254193e-05,1.9445084e-05
56,2.8024428e-05,0.000151080079,1.6988255e-05,1.4866702e-05
57,2.1755695e-05,0.000142930076,1.6719103e-05,5.639158e-06
58,1.5032478e-05,0.0001361873,1.4681369e-05,5.783513e-06
58,1.5032478e-05,0.0001361873,1.4681369e-05,5.783513e-06
59,1.7247163e-05,0.000143843703,1.9986182e-05,5.783513e-06
60,2.3768283e-05,0.000147508457,2.0458363e-05,9.02079e-06
61,1.8720515e-05,0.000147537328,1.9408762e-05,9.941868e-06
62,1.7404556e-05,0.000143280253,1.7443672e-05,7.157214e-06
63,1.6820617e-05,0.000141464174,1.675915e-05,8.044764e-06
64,1.6820617e-05,0.000141464174,1.6948208e-05,7.831492e-06
64,1.9142404e-05,0.000144267455,1.6948208e-05,7.831492e-06
65,2.0317733e-05,0.000143787824,1.9311905e-05,7.321127e-06
66,1.8616207e-05,0.000144416466,1.9767322e-05,7.499941e-06
67,1.7791055e-05,0.000143295154,1.9737519e-05,7.499941e-06
68,1.8993393e-05,0.000142296776,1.6738661e-05,9.906478e-06
69,1.8591061e-05,0.000142530538,1.6237609e-05,8.307397e-06
70,1.8742867e-05,0.000142586417,1.7576851e-05,7.439405e-06
71,1.8933788e-05,0.000143470243,1.8896535e-05,7.439405e-06
72,1.7736107e-05,0.00014439784,1.9493513e-05,8.579344e-06
73,1.8420629e-05,0.000142610632,1.850538e-05,8.978881e-06
74,1.8998049e-05,0.000143459067,1.7439947e-05,8.997507e-06
75,1.8776394e-05,0.000143515877,1.7455779e-05,8.279458e-06
76,1.8601306e-05,0.000142752193,1.7788261e-05,7.431954e-06
77,1.8168241e-05,0.000143731944,1.8532388e-05,8.232892e-06
78,1.8930994e-05,0.000143565238,1.9127503e-05,9.155832e-06
79,1.9545667e-05,0.000143738464,1.7951243e-05,8.582138e-06
80,1.8014573e-05,0.000143348239,1.7847866e-05,8.091331e-06
81,1.8014573e-05,0.000142722391,1.7711893e-05,8.043833e-06
82,1.8976629e-05,0.000143817626,1.8022023e-05,8.284114e-06
84,1.835078e-05,0.000143106095,1.8648803e-05,8.44337e-06
85,1.8606894e-05,0.000143579207,1.8101186e-05,8.21054e-06
86,1.8504448e-05,0.000143579207,1.8101186e-05,8.547679e-06
86,1.8504448e-05,0.000143035315,1.8101186e-05,8.547679e-06
87,1.8621795e-05,0.000143368728,1.7791986e-05,8.401461e-06
88,1.8708408e-05,0.000143513083,1.8398277e-05,8.219853e-06
88,1.8708408e-05,0.000143513083,1.8398277e-05,8.219853e-06
89,1.8889084e-05,0.000143205747,1.8430874e-05,8.081086e-06
90,1.8369406e-05,0.000143299811,1.851283e-05,8.421019e-06
91,1.8511899e-05,0.000143519603,1.828745e-05,8.73208e-06
92,1.8705614e-05,0.000143337063,1.8050894e-05,8.643605e-06
92,1.8705614e-05,0.000143337063,1.8050894e-05,8.643605e-06
93,1.8894672e-05,0.000143188983,1.785066e-05,8.086674e-06
94,1.8443912e-05,0.000143157318,1.819618e-05,8.21799e-06
94,1.8443912e-05,0.000143157318,1.819618e-05,8.21799e-06
95,1.8732622e-05,0.000143366866,1.8497929e-05,8.361414e-06
96,1.8591061e-05,0.000143169425,1.8497929e-05,8.406118e-06
97,1.8732622e-05,0.000143561512,1.8138438e-05,8.406118e-06
98,1.8374994e-05,0.000143133104,1.7937273e-05,8.262694e-06
99,1.8617138e-05,0.000143226236,1.8187799e-05,8.261763e-06
100,1.848489e-05,0.000143256038,1.8235296e-05,8.397736e-06
101,1.8889084e-05,0.000143460929,1.8335879e-05,8.53464e-06
102,1.8675812e-05,0.000143408775,1.8187799e-05,8.439645e-06
103,1.8673018e-05,0.000143438578,1.823809e-05,8.439645e-06
104,1.8649735e-05,0.000143365003,1.7888844e-05,8.302741e-06
106,1.8764287e-05,0.000143062323,1.8198043e-05,8.131377e-06
107,1.863949e-05,0.000143062323,1.866091e-05,8.268282e-06
108,1.8638559e-05,0.000143246725,1.8436462e-05,8.467585e-06
109,1.8683262e-05,0.000143275596,1.8260442e-05,8.467585e-06
110,1.881551e-05,0.000143247657,1.8172897e-05,8.472241e-06
111,1.8598512e-05,0.000143190846,1.8331222e-05,8.375384e-06
112,1.8727034e-05,0.00014321506,1.8104911e-05,8.106232e-06
113,1.843553e-05,0.000142962672,1.8363819e-05,8.493662e-06
113,1.843553e-05,0.000142962672,1.8363819e-05,8.493662e-06
114,1.8602237e-05,0.000143343583,1.8249266e-05,8.434989e-06
116,1.8531457e-05,0.0001433203,1.8013641e-05,8.201227e-06
